,group_id,group_name,startyear,endyear,active,complete,description,on_any_map,map_name,_merge,lat,long
369,595,Tawhid,2000.0,2001.0,0.0,0.0,"Tawhid was a radical Kurdish Islamist militant organization led by Abdul Ghani Bazazi, who is believed to have formed the group in the summer of 2000.  Tawhid was based in Erbil, Iraq and fiercely opposed the Kurdish Democratic Party (KDP). Tawhids most notable attack was the assassination of the KDP's Christian governor of Erbil, Frasno Hariri, in February 2001. Additionally, the group claimed responsibility for a string of smaller attacks in Iraqi Kurdistan in 2000 and 2001 that targeted non-Muslims, foreigners, and women deemed to be dressed immodestly. When fleeing retaliatory attacks by the KDF, many Tawhid militants were sheltered by the Islamic Movement of Kurdistan (IMK) in Halabjah. In July 2001, Tawhid joined with Kurdish Hamas to form the Al-Tawhid Islamic Front (TIF), which later merged with several other groups to form Ansar al-Islam.",1.0,Kurdistan,matched (3),0.0,0.0
370,601,Bangsamoro Islamic Freedom Fighters,2010.0,0.0,1.0,1.0,"The Bangsamoro Islamic Freedom Fighters (BIFF), sometimes called the Bangsamoro Islamic Freedom Movement (BIFM), is an Islamic separatist organization based in the southern Philippines. It seeks an independent Islamic state for the Filipino Muslim minority, known as the Moro people, who live primarily in the Philippines Mindanao region. The BIFF was founded in 2010 by Ameril Umbra Kato as a splinter group of the Moro Islamic Liberation Front (MILF). It has attacked government forces and civilian targets, especially to undermine peace talks between the MILF and the Philippine government.",1.0,Philippines,matched (3),121.51332092285156,19.249160766601562
371,611,The Those Who Sign in Blood Brigade,2012.0,2013.0,0.0,1.0,"The Those Who Sign in Blood Brigade, also known as Al Mulathamun, was a Salafi-Jihadist militant organization that operated in the Sahel region of North-West Africa. The group was founded in December 2012 when Mokhtar Belmokhtar and his battalion broke away from Al Qaeda in the Islamic Maghreb (AQIM). Despite its split from AQIM, the Those Who Sign in Blood Brigade still swore its allegiance to Al Qaeda (AQ) leader Ayman al-Zawahiri and claimed to act in AQs name; however, the group was never formally recognized by AQ. The Those Who Sign in Blood Brigade quickly became known for its large-scale attacks, most notably its January 2013 attack on the In Amenas natural gas facility in Algeria that killed more than 38 civilians. Partially as a result of this attack, the U.S. Department of State designated the Those Who Sign in Blood Brigade as a Foreign Terrorist Organization in 2013. Throughout its history, the Those Who Sign in Blood Brigade often coordinated attacks with the Mouvement pour lUnification et le Jihad en Afrique de lOuest (MUJAO). In August 2013, the Those Who Sign in Blood Brigade merged with MUJAO to form Al Murabitoun.",1.0,North Africa,matched (3),0.0,0.0
372,613,Al Murabitoun,2013.0,2015.0,0.0,1.0,"Al Murabitoun, also known as The Sentinels, was a Salafi-Jihadist militant organization that was formed in August 2013 by the merger of the Mouvement pour lUnification et le Jihad en Afrique de lOuest (MUJAO) and the Those Who Sign in Blood Brigade. The group primarily operated in Mali and pledged allegiance to Al Qaeda (AQ), although the extent of its direct ties to AQ were unclear.  Al Murabitoun aimed to establish Shariah law in North Africa, as well as to unite Muslims and Islamic movements against secular influences and to attack westerners and western institutions in North Africa. In May 2015, the Emir of Al Murabitoun, Adnan Abu Walid al Sahrawi, swore the groups loyalty to Islamic State (IS), but shortly after, Mokhtar Belmokhtar, a founder of Al Murabitoun, released statements that the groups allegiance was with AQ not IS. The U.S. State Department called Al Murabitoun the greatest near-term threat to U.S. interests in North Africa in December 2013.  On December 4, 2015 Abdelmalek Droukdel, the leader of AQIM, announced that Al Murabitoun would merge into Al Qaeda in the Islamic Maghreb.  ",1.0,North Africa,matched (3),0.0,0.0
373,615,Al Qaeda in the Indian Subcontinent,2014.0,0.0,1.0,1.0,"Al Qaeda in the Indian Subcontinent (AQIS) is an Al Qaeda-affiliated terrorist organization founded on September 3, 2014 by Al Qaeda (AQ) leader Aymenn al-Zawahiri.  The group is based in Pakistan but has pledged to also carry out operations in Afghanistan, India, Bangladesh and Myanmar. In contrast to AQ leaders expectations, AQIS has been largely unsuccessful in carrying out large-scale attacks and has not attracted a significant following outside of Pakistan.",1.0,Pakistan -- All,matched (3),29.473697662353516,63.230438232421875
374,619,Harakat al-Nujaba,2013.0,0.0,1.0,0.0,"Harakat al-Nujaba (HN), often referred to as Harakat Hezbollah al-Nujaba (HHN), is an Iraqi Shiite militant organization that operates in both Iraq and Syria. The group was purportedly founded in 2013 as a front group for Kataib Hezbollah (KH) and Asaib Ahl al-Haqq (AAH) to route fighters to Syria. However, since that time, the group has begun to operate autonomously from KH and AAH, which have both begun sending fighters to Syria under their own banners. HN is active in Syria, fighting alongside the Syrian Government, Hezbollah, the Iranian Islamic Revolutionary Guard Corps (IRGC) and the other predominantly Shiite militias supporting the Assad Regime. The group has also expanded its operations to Iraq, where it is a member of the Popular Mobilization Forces (PMF), under whose auspices it cooperates with other Iraqi Shiite paramilitaries and the Iraqi Government in the fight against the Islamic State. As of November 2016, HN had 10,000 fighters and was conducting the majority of its operations in Aleppo, Syria and Mosul, Iraq. HN is led by Akram al-Kaabi, a former leader in both AAH and the Mahdi Army. The group has close ties to both Hezbollah and Iran, from whom it receives the majority of its funding and resources.  ",1.0,Syria,matched (3),35.66961669921875,33.25171661376953
375,621,,,,,,,,Somalia,using only (2),42.073883056640625,4.176146507263184
376,623,,,,,,,,Somalia,using only (2),42.073883056640625,4.176146507263184
377,625,,,,,,,,Somalia,using only (2),42.073883056640625,4.176146507263184
378,627,Kata'ib al-Imam Ali,2014.0,0.0,1.0,0.0,"Kataib al-Imam Ali (KIA) is an Iraqi Shiite paramilitary organization that is a member of the Popular Mobilization Forces (PMF), an Iraqi state-sponsored umbrella organization comprised of primarily Shiite militias that was established to fight with the Iraqi Army against the Islamic State (IS). KIA was founded in July 2014 by Abu Mahdi al-Muhandis, a former commander of the Badr Organizations and of Kataib Hezbollah and the current commander of the PMF.  However, KIA is currently led by Shabal al-Saidi, who was a former top commander in the Mahdi Army under Muqtada al-Sadr in the early 2000s.  The group has also been popularly associated with Abu Azrael, a battle commander famed for wielding a battle axe, sword and machine gun and undertaking dangerous but somewhat comical stunts in the fight against IS.  KIA receives significant aid from the Iranian government and works closely with the Iranian Islamic Revolutionary Guard Corps (IRGC) in Iraq.  It also cooperates closely with the Iraqi government and the Iraqi Army as well as the other Shiite organizations in the PMF.  KIA is also reported to be training a Christian sub-battalion called Kataib Rouh Allah Issa Ibn Miriam (The Brigade of the Spirit of God Jesus Son of Mary). The group is also actively fighting in the Syrian Civil War alongside the forces aligned with Syrian President Bashar al-Assad.  In July 2016, KIA released a statement saying that the bulk of its fighters in Syria would be moving from Aleppo to Palmyra.",1.0,Syria,matched (3),35.66961669921875,33.25171661376953
379,629,Kataib Sayyid al-Shuhada,2013.0,0.0,1.0,1.0,"Kataib Sayyid al-Shuhada (KSS) is an Iranian-backed, Iraqi Shiite militant group founded in May 2013 that conducts operations in both Iraq and Syria. In Iraq, the group is a member of the Popular Mobilization Forces (PMF) and fights alongside the Iraqi Government and other Shiite paramilitaries against the Islamic State (IS). In Syria, KSS is allied with the Assad Regime, Iranian Islamic Revolutionary Guard Corps (IRGC), Hezbollah and the other pro-Assad, predominantly Shiite militant groups against anti-government militias.",1.0,Syria,matched (3),35.66961669921875,33.25171661376953
380,647,The Levantine Front ,2014.0,0.0,1.0,0.0,"The Levantine Front (al-Jabhat al-Shamiya), also known as the Levant Front, was founded on December 25, 2014 by the Islamic Front of Aleppo (not to be confused with the Islamic Front umbrella group), a group composed of Liwa al-Tawhid other former Islamic Front umbrella group battalions, and four other Aleppo-based opposition groups. The Levantine Front was created to counter Syrian army and Islamic State (IS) advances in Aleppo and was initially led by former Liwa al-Tawhid commander Abdul-Aziz Salameh. After preventing pro-Regime forces from encircling the city of Aleppo in late 2014, the group began to splinter and did not prevent former Al Qaeda affiliate Jabhat Fatah al-Sham (Fatah al-Sham), formerly known as Jabhat al-Nusra, from destroying Harakat Hazm, a group that joined the Levantine Front in January 2015 and was funded by the United States. The Levantine Front officially dissolved in April 2015 due to lack of funding, although some reports indicate that an attempt to replace Abdul-Aziz Salameh as the groups commander also contributed to its dissolution. While some analysts claim that former Levantine Front fighters joined other groups within the Fatah Halab control room, a military alliance of more than 30 Aleppo-based militant groups that cooperates with Fatah al-Sham and Ahrar al-Sham, others claim that the Levantine Front reestablished itself as an independent group within Fatah Halab on June 18, 2015 with Ahrar al-Sham commander Abu Amr as its leader.",1.0,Syria,matched (3),35.66961669921875,33.25171661376953
381,655,Peoples Protection Units,2003.0,0.0,1.0,0.0,"The People's Protection Units (YPG), also known as the Popular Protection Units, serves as the military wing of the Democratic Union Party (PYD). The YPG was founded to combat the Assad regime and Islamist opposition forces in Syria. The group also aims to establish an independent Kurdistan and shares the nationalist ideology of the Iraq-based Kurdish Workers Party (PKK). The YPG fights predominantly in Syria, though it also carried out operations in Iraq in an alliance with the Kurdish Peshmerga. The group gained attention in the summer of 2012 for its efforts to provide security after the Syrian army withdrew from Kurdish areas in eastern Syria. The YPG has fought against Jabhat Fatah al-Sham (now known as HTS) and the Islamic State (IS) in the Syrian civil war. It received American air support and reinforcements from the Kurdish Peshmerga during the IS siege of Kobani, a city in the Aleppo governorate, from September 2014 to June 2015. Following the YPG's victory in Kobani, the group controlled area in Syrias Aleppo, Raqqa, and Hassaka governorates along the border with Turkey. In October 2015, the YPG joined the Syrian Democratic Forces (SDF) umbrella group that was founded to combat IS in northern and eastern Syria. The YPG has had unstable relations with Turkey. In 2016, Turkish forces shelled the YPG after the group captured the Syrian army Menagh airbase in the Aleppo governorate.",1.0,Kurdistan,matched (3),0.0,0.0
