"","link_id","type","group1_id","group2_id","description","group1_name","group2_name","year","multiple","map_name","primary"
"831",1755,"Rivals",631,439,"The SISMJ allied with the Mouvement pour lUnification et le Jihad en Afrique de lOuest (MUJAO) and later with the Those Who Sign in Blood Brigade after the coup in March 2012.   In May 2013, Tirmon released a video that stated the SISMJ would no longer ally with MUJAO or the Those Who Sign in Blood Brigade; the reasons for the break in alliances remain unclear.","Mouvement pour lUnification et le Jihad en Afrique de lOuest (MUJAO)","National Movement for the Liberation of Azawad",2012,0,"North Africa","North Africa"
"832",1757,"Allies",631,65,"AQIM allied with Al Qaeda starting in the early 2000s allegedly to improve methods of fundraising and recruitment and to coordinate attacks.","Mouvement pour lUnification et le Jihad en Afrique de lOuest (MUJAO)","Al Qaeda in the Islamic Maghreb",2012,0,"North Africa","North Africa"
"833",1761,"Rivals",65,439,"AQIM allied with Al Qaeda starting in the early 2000s allegedly to improve methods of fundraising and recruitment and to coordinate attacks.","Al Qaeda in the Islamic Maghreb","National Movement for the Liberation of Azawad",2012,0,"North Africa","North Africa"
"834",1763,"Allies",611,631,"AQIM allied with Al Qaeda starting in the early 2000s allegedly to improve methods of fundraising and recruitment and to coordinate attacks.","The Those Who Sign in Blood Brigade","Mouvement pour lUnification et le Jihad en Afrique de lOuest (MUJAO)",2012,0,"North Africa","North Africa"
"835",1765,"Allies",631,437,"Since its founding, GATIA fought against the Coordination of the Movements of Azawad (CMA), including the HCUA, because of its collective anti-government stance.","Mouvement pour lUnification et le Jihad en Afrique de lOuest (MUJAO)","Ansar Dine",2011,0,"North Africa","North Africa"
"836",1767,"Affiliates",643,437,"Since its founding, GATIA fought against the Coordination of the Movements of Azawad (CMA), including the MNLA, because of its collective anti-government stance.","The Macina Liberation Front","Ansar Dine",2015,0,"North Africa","North Africa"
"837",1769,"Mergers",613,65,"Since its founding, GATIA fought against the Coordination of the Movements of Azawad (CMA), including MAA, because of its collective anti-government stance.","Al Murabitoun","Al Qaeda in the Islamic Maghreb",2015,1,"Global Al Qaeda","North Africa"
"838",1769,"Mergers",613,65,"The Badr Organization began targeting the Free Syrian Army in the Aleppo governorate.","Al Murabitoun","Al Qaeda in the Islamic Maghreb",2015,1,"North Africa","North Africa"
"839",1771,"Allies",65,613,"Hezbollah and the Free Syrian Army (FSA) fought in Qusair, near Syria's border with Lebanon. An unnamed FSA Commander stated that he was prepared to send his fighters in to Lebanon to pursue Hezbollah. In August 2015, the FSA allegedly began coordinating with the Islamic State and Jabhat al-Nusra to target Hezbollah in Lebanon's Qalamoun mountains.","Al Qaeda in the Islamic Maghreb","Al Murabitoun",2015,1,"Global Al Qaeda","North Africa"
"840",1771,"Allies",65,613,"Hezbollah and the Free Syrian Army (FSA) fought in Qusair, near Syria's border with Lebanon. An unnamed FSA Commander stated that he was prepared to send his fighters in to Lebanon to pursue Hezbollah. In August 2015, the FSA allegedly began coordinating with the Islamic State and Jabhat al-Nusra to target Hezbollah in Lebanon's Qalamoun mountains.","Al Qaeda in the Islamic Maghreb","Al Murabitoun",2015,1,"North Africa","North Africa"
"841",1773,"Allies",641,631,"The Free Syrian Army began coordianting with the Islamic State and Jabhat al-Nusra to target Hezbollah in Lebanon's Qalamoun mountains.","The Sons of the Islamic Sahara Movement for Justice","Mouvement pour lUnification et le Jihad en Afrique de lOuest (MUJAO)",2013,0,"North Africa","North Africa"
"842",1775,"Allies",611,641,"The Free Syrian Army began coordianting with the Islamic State and Jabhat al-Nusra to target Hezbollah in Lebanon's Qalamoun mountains.","The Those Who Sign in Blood Brigade","The Sons of the Islamic Sahara Movement for Justice",2013,0,"North Africa","North Africa"
"843",1777,"Allies",21,65,"In response to tension between Al-Nusra and the Islamic State (IS), Jund al-Aqsa left Al-Nusra in order to provide an alternate front to recruit reserve foreign fighters.","Al Qaeda","Al Qaeda in the Islamic Maghreb",2003,1,"North Africa","North Africa"
"844",1777,"Allies",21,65,"Jund al-Aqsa coordinated with Jabhat al-Nusra and the Free Syrian Army to capture a Syrian army base at Wadi al-Deif in the Idlib governorate.","Al Qaeda","Al Qaeda in the Islamic Maghreb",2003,1,"Global Islamic State","North Africa"
"845",1777,"Allies",21,65,"Jund al-Aqsa coordinated with Jabhat al-Nusra and the Free Syrian Army to capture a Syrian army base at Wadi al-Deif in the Idlib governorate.","Al Qaeda","Al Qaeda in the Islamic Maghreb",2003,1,"Global Al Qaeda","North Africa"
"846",1783,"Rivals",663,667,"Jund al-Aqsa coordinated with Ahrar al-Sham and the Jaysh al-Fatah umbrella organization to seize the city of Idlib from the Assad Regime. It was the first time that opposition groups controlled the city of Idlib since the outbreak of the civil war. The battle was part of a successful Jaysh al-Fatah campaign to push the Assad Regime out of the Idlib governorate by June 2015.","The High Council for the Unity of Azawad ","Groupe Autodéfense Touareg Imghad et Alliés (GATIA)",2014,0,"North Africa","North Africa"
"847",1781,"Rivals",667,439,"In October 2016, Jund al-Aqsa kidnapped a member of Ahrar al-Sham in response to Ahrar al-Sham arresting a Jund al-Aqsa fighter who allegedly worked for the Islamic State. As a result of this incident, Ahrar al-Sham began to target Jund al-Aqsa.","Groupe Autodéfense Touareg Imghad et Alliés (GATIA)","National Movement for the Liberation of Azawad",2014,0,"North Africa","North Africa"
"848",1785,"Rivals",665,667,"In October 2016, Jund al-Aqsa kidnapped a member of Ahrar al-Sham in response to Ahrar al-Sham arresting a Jund al-Aqsa fighter who allegedly worked for the Islamic State. As a result of this incident, Ahrar al-Sham began to target Jund al-Aqsa.","Arab Movement of Azawad ","Groupe Autodéfense Touareg Imghad et Alliés (GATIA)",2014,0,"North Africa","North Africa"
"849",1929,"Rivals",435,537,"In October 2016, Jund al-Aqsa kidnapped a member of Ahrar al-Sham in response to Ahrar al-Sham arresting a Jund al-Aqsa fighter who allegedly worked for the Islamic State. As a result of this incident, Ahrar al-Sham began to target Jund al-Aqsa.","Badr Organization of Reconstruction and Development","Free Syrian Army",2016,0,"Syria","Syria"
"850",1931,"Rivals",537,81,"Jund al-Aqsa coordinated with the Islamic State and the Free Syrian Army to capture Rasm al-Nafal, a village on the Khanasser-Aleppo road, from the Syrian army in order to cut off the Assad Regimes only supply line to the Aleppo governorate. The Syrian army coordinated with Hezbollah and other pro-Regime forces to successfully recapture Rasm al-Nafal and other opposition held areas during the seven-day Khanasser offensive.","Free Syrian Army","Hezbollah",2013,1,"Global Islamic State","Syria"
"851",1931,"Rivals",537,81,"Jund al-Aqsa coordinated with the Islamic State and the Free Syrian Army to capture Rasm al-Nafal, a village on the Khanasser-Aleppo road, from the Syrian army in order to cut off the Assad Regimes only supply line to the Aleppo governorate. The Syrian army coordinated with Hezbollah and other pro-Regime forces to successfully recapture Rasm al-Nafal and other opposition held areas during the seven-day Khanasser offensive.","Free Syrian Army","Hezbollah",2013,1,"Syria","Syria"
"852",1933,"Allies",537,1,"Jaysh al-Mujahedeen formed on January 3, 2014 exclusively to target IS.","Free Syrian Army","The Islamic State",2015,1,"Global Islamic State","Syria"
"853",1933,"Allies",537,1,"Harakat Nour al-Din al-Zenki joined Jaysh al-Mujahedeen in January 2014. However in May 2014, it split off from Jaysh al-Mujahedeen to pursue funding from Saudi Arabia because Saudi Arabia allegedly did not want to fund Jaysh al-Mujahedeen due to ties to the Muslim Brotherhood.","Free Syrian Army","The Islamic State",2015,1,"Syria","Syria"
"854",1939,"Splinters",493,669,"In April 2015, Jaysh al-Mujahedeen joined the Fatah Halab control group, which includes groups such as the Levantine Front and Harakat Nour al-Din al-Zenki, to fight the Islamic State and the Assad Regime.","Hay'at Tahrir al-Sham (Formerly Jabhat al-Nusra)","Jund al-Aqsa",2014,0,"Syria","Syria"
"855",1943,"Allies",493,669,"In April 2015, Jaysh al-Mujahedeen joined the Fatah Halab control group, which includes groups such as the Levantine Front and Harakat Nour al-Din al-Zenki, to fight the Islamic State and the Assad Regime.","Hay'at Tahrir al-Sham (Formerly Jabhat al-Nusra)","Jund al-Aqsa",2014,0,"Syria","Syria"
"856",1941,"Allies",669,537,"In August 2016, members of the Fatah Halab control group coordinated with the Jaysh al-Fatah umbrella organization, which includes Jabhat Fatah al-Sham, to break through the Assad Regimes siege on the city of Aleppo.","Jund al-Aqsa","Free Syrian Army",2014,0,"Syria","Syria"
"857",1945,"Allies",669,523,"Firqat al-Sultan Murad targets the Islamic State.","Jund al-Aqsa","Ahrar al-Sham",2015,0,"Syria","Syria"
"858",1965,"Rivals",669,523,"Firqat al-Sultan Murad targets the Islamic State.","Jund al-Aqsa","Ahrar al-Sham",2016,0,"Syria","Syria"
"859",1967,"Rivals",669,523,"In October 2016, Jund al-Aqsa kidnapped a member of Ahrar al-Sham after Ahrar al-Sham arrested a Jund al-Aqsa fighter who allegedly worked for the Islamic State. As a result of this incident, Ahrar al-Sham began to target Jund al-Aqsa.","Jund al-Aqsa","Ahrar al-Sham",2016,0,"Syria","Syria"
"860",1969,"Rivals",669,523,"Tensions flared in October 2016 when Jund al-Aqsa kidnapped a member of Ahrar al-Sham in response to Ahrar al-Sham's arrest of a Jund al-Aqsa fighter who allegedly worked for the Islamic State. As a result of this incident, Ahrar al-Sham began to target Jund al-Aqsa. On October 10, Jund al-Aqsa merged into Fatah al-Sham, and Fatah al-Sham leaders negotiated a ceasefire with Ahrar al-Sham.","Jund al-Aqsa","Ahrar al-Sham",2016,0,"Syria","Syria"
"861",1947,"Allies",669,1,"After a series of skirmishes between Jabhat Fatah al-Sham and other militant groups in the Idlib governorate, Jaysh al-Islams Idlib fighters defected to Ahrar al-Sham.","Jund al-Aqsa","The Islamic State",2016,0,"Syria","Syria"
"862",1949,"Rivals",669,81,"In January 2017, Jabhat Fatah al-Sham, formerly known as Jabhat al-Nusra, targeted Jaysh al-Mujahedeen in retaliation for sending representatives to peace talks with the Assad Regime in Kazakhstan. After losing its offices in the Idlib governorate, Jaysh al-Mujahedeen merged with Ahrar al-Sham.","Jund al-Aqsa","Hezbollah",2016,0,"Syria","Syria"
"863",1951,"Rivals",673,1,"In January 2017, Jabhat Fatah al-Sham, formerly known as Jabhat al-Nusra, targeted Jaysh al-Mujahedeen in retaliation for sending representatives to peace talks with the Assad Regime in Kazakhstan. After losing its offices in the Idlib governorate, Jaysh al-Mujahedeen merged with Ahrar al-Sham. ","Jaysh al-Mujahedeen","The Islamic State",2014,0,"Aleppo","Aleppo"
"864",1953,"Splinters",657,673,"Analysts have suspected closes ties between the LIFG and Al Qaeda (AQ), particularly after the LIFG sent fighters to at least two military training camps in Sudan in 1996 in which AQ was also present. It was rumored that the LIFG formally joined AQ as an ally in November 2007, after a LIFG and AQ merger was announced. However, senior leaders of the LIFG refused to acknowledge the merger. ","Harakat Nour al-Din al-Zenki","Jaysh al-Mujahedeen",2014,0,"Aleppo","Aleppo"
"865",1955,"Allies",673,657,"The LIFG unsuccessfully attempted to work with the Groupe Islamique Arme (GIA) in the early 1990s. The LIFG sent a group of fighters to work with the GIA, who were then killed by the GIA.This caused a hostile relationship between the two groups. ","Jaysh al-Mujahedeen","Harakat Nour al-Din al-Zenki",2015,0,"Aleppo","Aleppo"
"866",1957,"Allies",673,647,"The Libyan Islamic Fighting Group (LIFG) worked with the Moroccan Islamic Combatant Group (GICM) to plan the May 2003 Casablanca bombings, which killed 45 people.","Jaysh al-Mujahedeen","The Levantine Front ",2015,0,"Aleppo","Aleppo"
"867",1959,"Allies",673,493,"Harakat Hazm began targeting the Islamic State.","Jaysh al-Mujahedeen","Hay'at Tahrir al-Sham (Formerly Jabhat al-Nusra)",2016,0,"Aleppo","Aleppo"
"868",1961,"Rivals",671,1,"Harakat Hazm began targeting the Islamic State.","Firqat al-Sultan Murad","The Islamic State",2011,0,"Aleppo","Aleppo"
"869",1963,"Rivals",671,1,"Jabhat al-Nusra began a campaign to eliminate Harakat Hazm.","Firqat al-Sultan Murad","The Islamic State",2011,0,"Aleppo","Aleppo"
"870",1971,"Rivals",523,669,"After Jabhat al-Nusra captured a Harakat Hazm stronghold in the Aleppo governorate, Harakat Hazm merged into the Levantine Front.","Ahrar al-Sham","Jund al-Aqsa",2016,0,"Syria","Syria"
"871",1973,"Mergers",669,493,"JA separated from the TTP due to ideological disagreements between its founding leader, Omar Khalid Khorasani, and the then leader of the TTP, Maulana Fazlullah.  Specifically, Khorasani did not agree with TTPs decision to pursue peace talks with the Pakistani government, and criticized the TTP for straying from its original goal of establishing a global Islamic caliphate.","Jund al-Aqsa","Hay'at Tahrir al-Sham (Formerly Jabhat al-Nusra)",2016,0,"Syria","Syria"
"872",1975,"Splinters",533,523,"JA announced that it would realign with the TTP, while working to reform the militant organization. One key factor that contributed to the JAs realignment with the TTP was the desire to present a unified front against the Pakistani militarys large counter-terror offensive, Operation Zarb-e-Azb. However, despite the nominal reunification of the groups, JA continued to function with a large degree of autonomy, directing its own attacks and issuing independent statements and publications.","Jaysh al-Islam","Ahrar al-Sham",2016,0,"Syria","Syria"
"873",1977,"Mergers",673,523,"JA has allegedly received funding and material support from Al Qaeda, due to Omar Khalid Khorasanis strong links to the organization. JA has reportedly used this support to launch deadly attacks on Pakistani soil.","Jaysh al-Mujahedeen","Ahrar al-Sham",2017,0,"Aleppo","Aleppo"
"874",1979,"Rivals",493,673,"Faylaq al-Rahman attempted to aid Hay'at Tahrir al-Sham forces under attack from Jaysh al-Islam.","Hay'at Tahrir al-Sham (Formerly Jabhat al-Nusra)","Jaysh al-Mujahedeen",2016,0,"Aleppo","Aleppo"
"875",1987,"Affiliates",675,21,"The FARC Dissidents split from the Revoultionary Armed Forces of Colombia (FARC) following the adoption of a peace deal between the FARC and the Colombian government in 2016.","Libyan Islamic Fighting Group","Al Qaeda",1996,0,"North Africa","North Africa"
"876",1989,"Rivals",675,637,"The BBC noted the emergence of the RDA army as a splinter group from PIRA in 2006. ","Libyan Islamic Fighting Group","Groupe Islamique Armé",1995,0,"North Africa","North Africa"
"877",1991,"Affiliates",675,129,"After the CIRA adopted the use of violence as a means to protest the peace agreement, PIRA considered themselves at odds with the splinter group. The two groups have engaged in tit for tat punishment shootings in the past. ","Libyan Islamic Fighting Group","Moroccan Islamic Combatant Group",2003,0,"North Africa","North Africa"
"878",1993,"Rivals",677,1,"RIRA and CIRA worked together to produce the Omagh bombing, which killed 29 people. Although the groups shared resources and colluded together for several years, they still maintained separate membership and leadership structures. ","Harakat Hazm","The Islamic State",2014,0,"Aleppo","Aleppo"
